"objectid","stop_uid","stop_id","stop_code","stop_name","stop_lat","stop_lon","stop_agncy","wheelchair","intersec","stop_place","parent_sta","lat","lng"
"192","MTS_12464","12464","12464","25th St & Imperial Av","32.70610834","-117.14006894","MTS","0E-8","N-N/B","imp25","","32.70610357838894","-117.14005704489888"
"193","MTS_12466","12466","12466","25th St & Island Av","32.71043146","-117.14010934","MTS","0E-8","N-N/B","","","32.71042669811561","-117.14009744386215"
"194","MTS_12076","12076","12076","25th St & J St","32.70923456","-117.14028906","MTS","0E-8","F-S/B","","","32.70922979806665","-117.14027716358035"
"195","MTS_12465","12465","12465","25th St & K St","32.70832625","-117.14008808","MTS","0E-8","N-N/B","","","32.70832148751428","-117.1400761845476"
"196","MTS_60220","60220","60220","26th St & Sicard St","32.69647225","-117.13813836","MTS","0E-8","N-S/B","","","32.696467488912894","-117.13812646518333"
"197","MTS_11639","11639","11639","2nd Av & Ash St","32.72013134","-117.16299305","MTS","1.00000000","N-S/B","","","32.720126577679025","-117.16298114901285"
"198","MTS_11640","11640","11640","2nd Av & Beech St","32.72105450","-117.16303838","MTS","1.00000000","N-S/B","","","32.721049737671756","-117.16302647995435"
"199","MTS_12020","12020","12020","2nd Av & Elm St","32.72383894","-117.16301195","MTS","1.00000000","F-S/B","","","32.72383417709631","-117.16300004962227"
"200","MTS_11641","11641","11641","2nd Av & Fir St","32.72525162","-117.16302008","MTS","1.00000000","N-S/B","","","32.725246857217655","-117.16300817863471"
"201","MTS_40860","40860","40860","2nd St & Broadway","32.80825072","-116.93555615","MTS","1.00000000","F-N/B","","","32.80824593534174","-116.93554428290626"
"202","MTS_41104","41104","41104","2nd St & Dawnridge Av","32.81631477","-116.93555059","MTS","1.00000000","N-N/B","","","32.816309985088324","-116.93553872143447"
"203","MTS_41106","41106","41106","2nd St & Dawnridge Av","32.81612067","-116.93585829","MTS","1.00000000","F-S/B","","","32.81611588467691","-116.93584642164527"
"204","MTS_40668","40668","40668","2nd St & Greenfield Dr","32.81290228","-116.93584624","MTS","1.00000000","F-S/B","","","32.812897494990565","-116.9358343720595"
"205","MTS_41103","41103","41103","2nd St & Greenfield Dr","32.81374761","-116.93556641","MTS","1.00000000","F-N/B","","","32.813742825117856","-116.9355545420927"
"206","MTS_41105","41105","41105","2nd St & Pepper Dr","32.82027157","-116.93523637","MTS","1.00000000","F-S/B","2ndpep","","32.820266783717585","-116.93522450169527"
"207","MTS_40667","40667","40667","2nd St & Persimmon Av","32.81068978","-116.93584203","MTS","1.00000000","F-S/B","","","32.81068499563157","-116.93583016252998"
"208","MTS_60108","60108","60108","2nd St & Soledad Pl","32.69543451","-117.16836713","MTS","1.00000000","N-W/B","","","32.6954297508829","-117.16835523021116"
"209","MTS_13532","13532","13532","30th St & A St","32.71882529","-117.12939642","MTS","1.00000000","N-N/B","30tast","","32.718820525764535","-117.12938452444988"
"210","MTS_13533","13533","13533","30th St & A St","32.71876030","-117.12964612","MTS","1.00000000","F-S/B","30tast","","32.7187555363726","-117.12963422552532"
"211","MTS_12089","12089","12089","30th St & Adams Av","32.76258874","-117.13031472","MTS","1.00000000","F-S/B","30ada","","32.76258397111597","-117.13030282162325"
"212","MTS_11694","11694","11694","30th St & C St","32.71710835","-117.12965890","MTS","1.00000000","N-S/B","c_30st","","32.71710358617585","-117.12964700549729"
"213","MTS_12099","12099","12099","30th St & Date St","32.72322478","-117.13028896","MTS","1.00000000","F-S/B","","","32.72322001585384","-117.13027706458136"
"214","MTS_12091","12091","12091","30th St & Dwight St","32.74399356","-117.13014195","MTS","1.00000000","F-S/B","","","32.74398879367377","-117.13013005350433"
"215","MTS_12478","12478","12478","30th St & Dwight St","32.74410477","-117.12996418","MTS","1.00000000","N-N/B","","","32.744100003475374","-117.12995228300055"
"216","MTS_11692","11692","11692","30th St & El Cajon Bl","32.75555853","-117.13024772","MTS","1.00000000","N-S/B","","","32.755553762005185","-117.13023582200769"
"217","MTS_12476","12476","12476","30th St & El Cajon Bl","32.75494144","-117.13006266","MTS","1.00000000","N-N/B","","","32.75493667222743","-117.1300507622394"
"218","MTS_12818","12818","12818","30th St & Elm St","32.72465551","-117.13007889","MTS","1.00000000","F-N/B","","","32.7246507451212","-117.13006699530514"
"219","MTS_11696","11696","11696","30th St & Fir St","32.72563542","-117.13026101","MTS","1.00000000","N-S/B","","","32.72563065602792","-117.13024911387414"
"220","MTS_12474","12474","12474","30th St & Grape St","32.72641717","-117.13009648","MTS","1.00000000","N-N/B","","","32.726412405619605","-117.13008458463953"
"221","MTS_50037","50037","50037","30th St & Highland Av","32.65928100","-117.09049539","MTS","1.00000000","F-E/B","30high","","32.65927624149399","-117.09048350571175"
"222","MTS_50062","50062","50062","30th St & Highland Av","32.65937404","-117.09095766","MTS","1.00000000","N-W/B","30high","","32.65936928151316","-117.0909457760359"
"223","MTS_12084","12084","12084","30th St & Howard Av","32.75422334","-117.13024349","MTS","1.00000000","F-S/B","","","32.75421857176027","-117.13023159200736"
"224","MTS_12475","12475","12475","30th St & Howard Av","32.75394371","-117.13006571","MTS","1.00000000","N-N/B","","","32.75393894153796","-117.13005381310971"
"225","MTS_12096","12096","12096","30th St & Juniper St","32.72985318","-117.12965929","MTS","1.00000000","N-S/B","","","32.72984841542937","-117.12964739467711"
"226","MTS_12828","12828","12828","30th St & Juniper St","32.72989275","-117.12950685","MTS","1.00000000","F-N/B","","","32.72988798495555","-117.12949495437157"
"227","MTS_50197","50197","50197","30th St & L Av","32.66042553","-117.08709467","MTS","1.00000000","N-W/B","","","32.660420771268555","-117.08708278620264"
"228","MTS_99491","99491","99491","30th St & L Av","32.66028741","-117.08679119","MTS","1.00000000","F-E/B","","","32.66028265058303","-117.0867793067381"
"229","MTS_12086","12086","12086","30th St & Monroe Av","32.75896658","-117.13026226","MTS","1.00000000","F-S/B","","","32.75896181156217","-117.13025036233063"
"230","MTS_12822","12822","12822","30th St & Monroe Av","32.75941590","-117.13007808","MTS","1.00000000","F-N/B","","","32.75941113099983","-117.13006618249992"
"231","MTS_12093","12093","12093","30th St & North Park Wy","32.74715990","-117.13013455","MTS","1.00000000","F-S/B","","","32.747155133021536","-117.13012265337267"
"232","MTS_12479","12479","12479","30th St & North Park Wy","32.74722434","-117.12996281","MTS","1.00000000","N-N/B","","","32.74721957304677","-117.12995091334409"
"233","MTS_12082","12082","12082","30th St & Polk Av","32.75199656","-117.13023490","MTS","1.00000000","F-S/B","","","32.751991792066335","-117.13022300331176"
"234","MTS_12819","12819","12819","30th St & Polk Av","32.75245960","-117.13005413","MTS","1.00000000","F-N/B","","","32.75245483181331","-117.13004223241529"
"235","MTS_11697","11697","11697","30th St & Redwood St","32.73753465","-117.12935874","MTS","1.00000000","N-S/B","30red","","32.737529883470536","-117.12934684390584"
"236","MTS_12830","12830","12830","30th St & Redwood St","32.73765660","-117.12921686","MTS","1.00000000","F-N/B","30red","","32.737651833899676","-117.12920496414696"
"237","MTS_11693","11693","11693","30th St & University Av","32.74863258","-117.13020780","MTS","1.00000000","N-S/B","30uni","","32.74862781207188","-117.13019590383334"
"238","MTS_12824","12824","12824","30th St & University Av","32.74879854","-117.13005985","MTS","1.00000000","F-N/B","30uniN","","32.74879377253082","-117.13004795263872"
"239","MTS_75072","75072","75072","32nd/Commercial St Station","32.70576993","-117.12475301","MTS","0E-8","","32nS","32nS","32.70576516783528","-117.12474111693372"
"240","MTS_75073","75073","75073","32nd/Commercial St Station","32.70577705","-117.12452390","MTS","0E-8","","32nS","32nS","32.70577228771321","-117.12451200723945"
"241","MTS_10563","10563","10563","36th St & Imperial Av","32.70530322","-117.11689209","MTS","0E-8","F-S/B","","","32.70529845794912","-117.11688019829252"
"242","MTS_12212","12212","12212","3rd Av & Anita St","32.59827629","-117.06461148","MTS","1.00000000","F-S/B","","","32.59827153740355","-117.06459960462283"
"243","MTS_12939","12939","12939","3rd Av & Anita St","32.59877277","-117.06434657","MTS","1.00000000","F-N/B","","","32.598768017345975","-117.06433469528463"
"244","MTS_99019","99019","99019","3rd Av & B St","32.71758892","-117.16188403","MTS","1.00000000","N-N/B","3rdbst","","32.71758415822675","-117.1618721300278"
"245","MTS_11754","11754","11754","3rd Av & F St","32.64110262","-117.07997065","MTS","1.00000000","N-S/B","3rdf","","32.641097862886284","-117.07995876991085"
"246","MTS_12903","12903","12903","3rd Av & F St","32.64121468","-117.07982000","MTS","1.00000000","F-N/B","3rdf","","32.64120992323931","-117.07980811932413"
"247","MTS_12180","12180","12180","3rd Av & G St","32.63710591","-117.07835632","MTS","1.00000000","F-S/B","","","32.637101153364526","-117.07834443969207"
"248","MTS_12547","12547","12547","3rd Av & G St","32.63764744","-117.07834516","MTS","1.00000000","N-N/B","","","32.63764268319812","-117.07833327951586"
"249","MTS_12189","12189","12189","3rd Av & H St","32.63372560","-117.07708052","MTS","1.00000000","F-S/B","","","32.63372084322919","-117.07706864080002"
"250","MTS_12553","12553","12553","3rd Av & H St","32.63419907","-117.07697128","MTS","1.00000000","N-N/B","","","32.6341943134119","-117.0769594004184"
"251","MTS_12918","12918","12918","3rd Av & I St","32.63130681","-117.07586905","MTS","1.00000000","F-N/B","","","32.63130205396005","-117.07585717106659"
"252","MTS_30299","30299","30299","3rd Av & I St","32.63031303","-117.07569409","MTS","1.00000000","F-S/B","","","32.630308273840754","-117.07568221025588"
"253","MTS_12194","12194","12194","3rd Av & J St","32.62661222","-117.07425311","MTS","1.00000000","F-S/B","3rdjst","","32.626607464854274","-117.07424123066944"
"254","MTS_12920","12920","12920","3rd Av & J St","32.62815162","-117.07462801","MTS","1.00000000","F-N/B","3rdj","","32.62814686417725","-117.07461613044906"
"255","MTS_12196","12196","12196","3rd Av & K St","32.62370916","-117.07311848","MTS","1.00000000","F-S/B","","","32.62370440463632","-117.0731066015985"
"256","MTS_12557","12557","12557","3rd Av & K St","32.62395498","-117.07293890","MTS","1.00000000","N-N/B","","","32.62395022485279","-117.07292702219112"
"257","MTS_11769","11769","11769","3rd Av & L St","32.62079774","-117.07200009","MTS","1.00000000","N-S/B","","","32.62079298456858","-117.07198821201322"
"258","MTS_12924","12924","12924","3rd Av & L St","32.62099967","-117.07180711","MTS","1.00000000","F-N/B","","","32.62099491540664","-117.07179523172752"
"259","MTS_12938","12938","12938","3rd Av & Main St","32.59511430","-117.06438425","MTS","1.00000000","F-N/B","mai3rd","","32.59510954827537","-117.06437237551168"
"260","MTS_99446","99446","99446","3rd Av & Montgomery St","32.59660257","-117.06459604","MTS","1.00000000","F-S/B","","","32.59659781814754","-117.06458416516907"
"261","MTS_12201","12201","12201","3rd Av & Moss St","32.61610202","-117.07013448","MTS","2.00000000","F-S/B","","","32.616097265310636","-117.07012260274526"
"262","MTS_12559","12559","12559","3rd Av & Moss St","32.61703030","-117.07024054","MTS","1.00000000","N-N/B","","","32.61702554573308","-117.07022866237622"
"263","MTS_11771","11771","11771","3rd Av & Naples St","32.61385413","-117.06925301","MTS","1.00000000","N-S/B","","","32.61384937600356","-117.06924113259646"
"264","MTS_12927","12927","12927","3rd Av & Naples St","32.61413548","-117.06910299","MTS","1.00000000","F-N/B","","","32.61413072629962","-117.06909111381046"
"265","MTS_12213","12213","12213","3rd Av & Orange Av","32.60129974","-117.06459393","MTS","1.00000000","F-S/B","ora3rd","","32.60129498717198","-117.06458205474775"
"266","MTS_12940","12940","12940","3rd Av & Orange Av","32.60230656","-117.06446036","MTS","1.00000000","F-N/B","ora3rd","","32.60230180627705","-117.06444848483972"
"267","MTS_11773","11773","11773","3rd Av & Oxford St","32.61056174","-117.06796898","MTS","1.00000000","N-S/B","","","32.61055698655423","-117.06795710370095"
"268","MTS_12930","12930","12930","3rd Av & Oxford St","32.61105695","-117.06789563","MTS","1.00000000","F-N/B","","","32.6110521961082","-117.06788375415607"
"269","MTS_11777","11777","11777","3rd Av & Palomar St","32.60710488","-117.06661532","MTS","1.00000000","N-S/B","3rdpal","","32.6071001260988","-117.06660344359904"
"270","MTS_12932","12932","12932","3rd Av & Palomar St","32.60719986","-117.06638565","MTS","1.00000000","F-N/B","3rdpal","","32.60719510637217","-117.06637377393486"
"271","MTS_11779","11779","11779","3rd Av & Quintard St","32.60391383","-117.06538113","MTS","1.00000000","N-S/B","","","32.603909076323184","-117.06536925406536"
"272","MTS_12935","12935","12935","3rd Av & Quintard St","32.60411579","-117.06518167","MTS","1.00000000","F-N/B","","","32.60411103686894","-117.06516979443131"
"273","MTS_60164","60164","60164","3rd St & C Av","32.69558141","-117.17298761","MTS","1.00000000","F-W/B","","","32.69557665162816","-117.17297570924799"
"274","MTS_60162","60162","60162","3rd St & E Av","32.69701242","-117.17641566","MTS","1.00000000","F-W/B","","","32.697007661656095","-117.17640375861342"
"275","MTS_60161","60161","60161","3rd St & G Av","32.69795497","-117.17863271","MTS","1.00000000","F-W/B","","","32.69795021123234","-117.17862080788056"
"276","MTS_60103","60103","60103","3rd St & I Av","32.69874606","-117.18051990","MTS","1.00000000","N-W/B","3rdi","","32.69874130082743","-117.18050799819643"
"277","MTS_88908","88908","88908","3rd St & Madison Av","32.80030414","-116.92702562","MTS","0E-8","N-S/B","","","32.80029935608381","-116.92701375417936"
"278","MTS_60163","60163","60163","3rd St & Orange Av","32.69612958","-117.17429355","MTS","1.00000000","F-W/B","","","32.69612482146109","-117.17428164875567"
"279","MTS_12508","12508","12508","40th St & Imperial Av","32.70469927","-117.10814472","MTS","2.00000000","F-N/B","","","32.70469450681812","-117.10813283073122"
"280","MTS_99481","99481","99481","40th St & University Av","32.74954555","-117.10947919","MTS","0E-8","F-S/B","i15uns","i15uns","32.74954078121563","-117.10946729682242"
"281","MTS_60622","60622","60622","41st St & Dwight St","32.74424673","-117.10706635","MTS","2.00000000","N-S/B","","","32.74424196199396","-117.10705445751869"
"282","MTS_60621","60621","60621","41st St & Landis St","32.74575308","-117.10704198","MTS","2.00000000","F-S/B","","","32.74574831214217","-117.1070300874403"
"283","MTS_12512","12512","12512","43rd St & Beta St","32.69048330","-117.10230535","MTS","1.00000000","N-N/B","","","32.69047853813096","-117.1022934615358"
"284","MTS_12860","12860","12860","43rd St & Delta St","32.68921909","-117.10228988","MTS","0E-8","F-N/B","delt43","","32.689214328005626","-117.10227799220733"
"285","MTS_99148","99148","99148","43rd St & Delta St","32.68911845","-117.10253592","MTS","1.00000000","N-S/B","delt43","","32.68911368862507","-117.1025240323066"
"286","MTS_12513","12513","12513","43rd St & Hwy 805","32.69204751","-117.10225871","MTS","1.00000000","F-N/B","","","32.692042747532476","-117.10224682216788"
"287","MTS_13432","13432","13432","43rd St & Hwy 805","32.69139698","-117.10253195","MTS","1.00000000","F-S/B","","","32.691392217623005","-117.10252006207527"
